,ds,iOS,iOS_pi_lower,iOS_pi_upper,web,web_pi_lower,web_pi_upper,Android,Android_pi_lower,Android_pi_upper,mobile_web,mobile_web_pi_lower,mobile_web_pi_upper,Total,Total_pi_lower,Total_pi_upper
635,2019-11-03,74196.12191325953,66781.34948008161,81647.22154576125,114547.29878936298,98290.47747918377,131445.59854900662,31526.68274262682,27542.8488101814,35484.1481598737,25439.110317759532,19465.81284397747,31012.564693025364,245709.21376300885,212080.48861342427,279589.53294766694
636,2019-11-04,78741.87988509488,70966.60049402817,86241.71058363818,156153.4208166218,137751.90315751842,172627.67793614784,33223.01240438928,29424.59750025325,37162.805738617375,26938.890381808047,20942.54374816158,32832.160400395594,295057.203487914,259085.64489996142,328864.35465879895
637,2019-11-05,78445.22257980966,71133.63554029049,85908.1940585858,157029.62885406803,140343.3971799332,174305.6608124931,33515.148061073975,29495.069789295336,37649.52836014073,27144.642528822704,21204.604528115993,32669.048114441095,296134.6420237744,262176.70703763503,330532.4313456607
638,2019-11-06,78138.92932053893,70691.32992544514,85420.20693500529,157287.9490625927,140439.7584949476,175201.7665328902,33525.664124594026,29602.23211782512,37960.387493066744,26518.96730206207,20489.05743517451,32393.772675454482,295471.50980978773,261222.37797339237,330976.13363641675
639,2019-11-07,77128.5297204811,69630.5362951303,84173.59110406932,154284.17191154102,138452.5476299512,171246.54716982512,33119.916344234916,29248.046799703654,37191.16410723966,25934.292551087772,19912.92825867313,32109.83071484269,290466.91052734485,257244.0589834583,324721.13309597684
640,2019-11-08,74421.80535505195,67104.87745562359,81818.54974064264,143736.11851781525,127300.64363516164,160664.98254475664,32241.678329593502,28126.57662040127,36184.314433192325,24864.66437486508,18831.26959380213,30559.3385987974,275264.26657732576,241363.3673049886,309227.18531738897
641,2019-11-09,70818.53218264559,63800.00527765587,77926.94565073628,113974.82688001383,97472.92710371208,131637.52384471797,31046.731477389625,27225.052375712363,35198.55247052451,24103.777299588015,18295.3101278312,29930.97073435793,239943.8678396371,206793.29488491153,274693.9927003367
642,2019-11-10,73458.31993657025,65727.63772734086,81271.11637936668,118888.56088887871,102611.65824013768,137139.34815095944,31608.315765442803,27676.296358567655,35779.61443992999,25292.02315151201,19190.257780692864,30867.060720387264,249247.21974240377,215205.85010673906,285057.1396906434
643,2019-11-11,78243.80582776108,70870.52038569034,85523.82145451705,159503.29399349965,142715.17963483918,176038.47580509385,33402.79032293769,29492.8397727182,37384.855559843636,26740.776933764788,20655.19792143836,32908.220754059934,297890.66707796324,263733.7377146861,331855.3735735145
644,2019-11-12,78216.04203692076,70692.39057075192,85919.04974031239,159297.3896929498,143527.53626096284,176338.39835060638,33798.79782499633,29949.472900475255,37873.52402627383,26906.049037482786,21016.352852350934,32803.87888333374,298218.27859234967,265185.7525845409,332934.85100052634
645,2019-11-13,78200.69103889457,71533.22083950762,85876.67604620884,158402.41383360166,141289.1795090469,174632.84904169053,33916.20676980238,29668.67158845812,37858.44483961679,26251.404869687256,20242.672826564318,32217.99356782158,296770.71651198587,262733.74476357695,330585.9634953377
646,2019-11-14,77495.31483140135,70365.55446311047,84752.63635457032,154196.09583475703,136692.3593772685,171538.91101086995,33617.480968064425,29897.31585371384,37846.584855938294,25649.77204477051,19474.370227013802,31378.406610009675,290958.66367899335,256429.59992110662,325516.5388313882
647,2019-11-15,75099.09775004798,68098.62830637186,83090.85148875024,142420.16881481223,126000.45164220824,159468.65206009807,32843.39587838307,28693.433235256714,36694.29005986202,24575.225754579504,18704.858764873225,30647.147017376265,274937.8881978228,241497.37194871006,309900.9406260866
648,2019-11-16,71802.83188168089,64900.63209058667,79595.55727076183,111431.06195962119,95239.27882175724,129582.48090084892,31746.71261873506,27922.907203397295,36056.58368963637,23821.028532867298,17669.779764396437,29858.028522847904,238801.63499290444,205732.59788013765,275092.65038409503
649,2019-11-17,74737.01441265606,67406.18776982302,82066.9070841151,115143.35780534054,97790.07828450786,132657.22527716483,32397.714752999313,28337.417917759598,36405.1873479061,25026.703421865615,18492.367639305307,31178.90078390362,247304.79039286153,212026.0516113958,282308.22049308964
650,2019-11-18,79795.30686492658,72775.44704152181,87435.15478442128,154609.6780124402,137384.83216502832,172497.13444760256,34269.9543233442,30239.359879827465,38440.94603478531,26502.357952513845,20591.3323861579,32350.400748719414,295177.2971532249,260990.97147253552,330723.6360155285
651,2019-11-19,80010.18802381703,72759.00580613587,87833.60818748978,153334.73316526113,137950.0778811552,170191.72581960892,34729.49873375423,30454.812373006313,38965.25061724704,26702.3869554999,20878.35281878513,32955.16862909583,294776.8068783323,262042.2488790825,329945.75325344154
652,2019-11-20,80199.40686012806,73052.16001017252,87614.30586849086,151475.48631231932,134936.38731209113,168063.87912791726,34893.95016585474,30734.952211641375,39098.34475000316,26088.453598427655,19616.6485945897,32129.080257148886,292657.29693672975,258340.14812849474,326905.61000356014
653,2019-11-21,79653.5139390547,72347.90985542096,87688.72870735712,146433.4631361432,129915.37718281108,164035.18633626378,34623.88461389572,30520.14786929369,38849.49860568671,25531.366787627194,19551.928541859408,31649.741046092575,286242.22847672086,252335.36344938513,322223.1546954002
654,2019-11-22,77365.80380076364,69782.86749128527,84588.15166637773,133971.95513864968,117271.40627875028,150965.56332578073,33858.628128605786,30131.658373137376,38142.031317906934,24502.94328205966,18276.394574994236,30229.638946393196,269699.33035007876,235462.32671816717,303925.3852564586
655,2019-11-23,74122.4907226997,66700.24384076045,82060.73125511155,102466.1058347931,85905.17685258925,119541.32033106769,32749.979314813554,28699.918922011544,37093.00609434051,23794.12827800779,17363.575845007057,29627.90509875185,233132.70415031415,198668.9154603683,268322.9627792716
656,2019-11-24,77050.96138918973,70214.49869548914,84955.34032926212,105845.80908300236,90202.28295041849,121800.45837182898,33367.78170734525,29382.995650966,37821.3481722391,25042.15090076726,18866.305793812746,30741.774500119325,241306.7030803046,208666.08309068636,275318.9213734495
657,2019-11-25,82043.34957570044,75005.16029605478,88987.29974905601,145175.09895252815,127364.78190375946,161881.87840260868,35185.69137618965,30904.479185821372,39517.69128845965,26554.929407203734,20407.510598596862,32934.77803311854,288959.069311622,253681.93198423248,323321.64747324283
658,2019-11-26,82132.26091734032,74711.92335891741,89807.72925070122,143965.78141141974,128555.18751407898,161744.69239736447,35570.430634379,31302.13254755263,39875.31439786557,26784.851551355412,20812.985751851807,33349.863708016586,288453.32451449445,255382.22917240084,324777.5997539478
659,2019-11-27,82137.25155827949,74919.90184085234,89545.16414131381,142377.27081263435,124891.97920054017,160026.88206096904,35640.79920908194,31487.158528129734,40011.46449520492,26191.82706432462,19681.30416742009,31944.44107949702,286347.1486443204,250980.34373694233,321527.95177698485
660,2019-11-28,81352.33797477838,73817.31882631566,88751.7338160361,137808.67543740512,120962.82818094475,155910.0166768281,35259.090063725314,31020.76914536579,39748.4157435627,25645.22813683807,19302.80052828874,31873.406629317968,280065.3316127469,245103.71668091495,316283.5728657448
661,2019-11-29,78775.87060754962,71423.29313339171,86514.18041599687,126015.8876129105,109881.71975585377,142377.22535380587,34366.82798293499,30051.173581237832,38683.18428494255,24615.804264217637,18215.927540345314,30393.894663503634,263774.3904676127,229572.11401082863,297968.48471824895
662,2019-11-30,75200.59521753798,68178.73427243165,82341.77819329053,95361.67497839282,78586.41806740324,113315.86212834042,33118.44089522336,29139.496359762845,37428.27222269864,23893.843546546166,17703.71414668994,30126.4125806116,227574.55463770032,193608.3628462877,263212.3251249412
663,2019-12-01,77761.74831258856,70577.85432001874,85258.76856283915,99758.70581073806,83318.90862387443,115696.69754345054,33586.768871290245,29342.605393206115,37908.911601528336,25116.355586333273,18699.740839647962,31530.065031013786,236223.57858095015,201939.10917674727,270394.44273883186
664,2019-12-02,82360.43581829031,75325.55474243297,89986.98255358204,140249.1886170977,123051.6659801637,156431.94784500587,35248.75781013595,31031.14536989371,39543.41867026829,26591.48990434978,20124.793025469087,33001.51247650595,284449.87214987376,249533.15911795947,318963.86154536216
665,2019-12-03,82039.12826218137,74316.86560590999,89402.09053900218,140318.87399748788,122516.66973702871,157046.67204967423,35474.63064978823,31242.362740796776,40157.0731672453,26772.31487973862,20500.236273405964,32829.46968551774,284604.9477891961,248576.13435714145,319435.30544143944
666,2019-12-04,81627.88245776284,74622.48718114589,89373.76187273562,140097.3763612101,122286.75230486228,156164.27472904124,35386.80967443282,31246.986232392796,39892.46312183585,26119.854169908056,19767.00599075632,32320.52242360307,283231.9226633138,247923.2317091573,317751.0221472157
667,2019-12-05,80431.57398868183,73291.74100750283,87814.98456389732,136950.851300017,119608.43277398439,153693.9056601746,34851.23950358927,30794.90442037808,39288.50232274611,25504.99695290028,18439.656608557936,31809.668674434546,277738.66174518835,242134.73481042325,312607.06122125254
668,2019-12-06,77459.48075709457,70221.01109676108,85129.966682738,126599.77275032375,110299.78131759459,143769.09159810597,33813.031392572106,29695.896417760854,38309.015360440615,24400.369242576737,17998.965662935614,30217.458956067898,262272.6541425672,228215.65449505212,297425.53259735246
669,2019-12-07,73515.04954402408,65686.86750490262,80938.99031138334,97369.79241790812,79605.22577380427,114598.92069892064,32430.041385906086,27933.338303560748,36682.12454907372,23598.43966934031,17012.551319570157,29741.514024991357,226913.32301717857,190237.9829018378,261961.5495843691
670,2019-12-08,75743.7001404321,68665.15311402641,83663.04748429553,103135.59785320378,85440.11158743937,120560.32422903605,32778.28980576714,28669.168999532078,37334.328519200244,24738.636538927083,18406.35203972093,30956.258079927196,236396.2243383301,201180.78574071877,272513.958312459
671,2019-12-09,80055.92437694989,72562.62929054562,87886.06658969542,144901.4307927989,128261.10953601079,162077.75685519766,34337.57153781965,30190.196057012094,38813.23272258155,26131.692080147892,19320.33697443157,32748.792224307934,285426.6187877163,250334.27185800008,321525.84839178255
672,2019-12-10,79502.52118730941,71813.34394206457,86790.76305176066,146115.99354055346,129522.08876108771,163355.81635362114,34480.55223887586,29884.15012741182,39001.07246364194,26233.34113823278,19538.89312212263,32545.619433583488,286332.4081049715,250758.47595268674,321693.27130260726
673,2019-12-11,78920.58504288904,71848.76163912515,86806.15293306462,146873.67957219336,130586.53794798683,164412.10896367897,34331.6260987221,29771.520717795294,38911.36841729574,25507.273712355134,18919.679985549465,31828.275181190485,285633.16442615964,251126.50029045675,321957.90549522976
674,2019-12-12,77620.53868429249,70141.78760368547,85558.05117857447,144508.14211591956,126956.98714426055,162264.8212956293,33758.186517546164,29731.113791069944,38396.07343669188,24826.960242505564,18031.68244764706,31320.18313295603,280713.8275602638,244861.57098666302,317539.1290438517
675,2019-12-13,74615.5561230637,67445.50875396322,82383.87029650396,134710.92268540733,117075.10401631425,152250.59676771142,32706.231769326372,28325.009754443574,37176.679754649434,23667.439500855882,16810.300536600727,30063.31321171335,265700.1500786533,229655.92306132178,301874.4600305782
676,2019-12-14,70711.21248882527,63176.27725899875,78554.55001462309,105783.10033349886,88909.17369955347,122594.41953557993,31333.919258793052,27087.07556819086,35723.45746984585,22823.345049187967,16208.597175035295,29490.48456008198,230651.57713030517,195381.1237017784,266362.91158013087
677,2019-12-15,73053.21869216557,65136.40976033564,80677.13105585004,111579.85732074894,95114.11365146104,130234.9017050418,31716.976515001094,27685.451841765385,36170.37496413206,23935.949530763894,17669.304640195995,30409.596412408617,240286.0020586795,205605.27989375807,277492.0041374325
678,2019-12-16,77550.5003272272,69685.64153516934,84887.10436657087,153091.6036784514,135199.1885888018,170904.6049288778,33334.31862145558,29126.715710103694,37977.0157252742,25317.44497629781,18583.84772449799,32006.968548122426,289293.867603432,252595.39355857283,325775.69356884534
679,2019-12-17,77250.46266687206,70568.51175032865,85011.16085860293,153759.3713734686,137097.52685389394,170320.32761688522,33557.167014840416,29147.20501501635,38113.09574981931,25424.58839417582,18534.208886014207,32030.439876563552,289991.5894493569,255347.45250525314,325475.024101871
680,2019-12-18,76985.05840463509,69434.817053989,84049.40647406843,153676.3997364767,135782.77226431982,170830.24010502285,33507.94466799673,29253.379294859067,38050.20440720789,24721.613740726847,18117.933067552018,31183.24066168203,288891.0165498354,252588.9016807199,324113.0916479812
681,2019-12-19,76057.94700258649,68433.79346522386,84314.63021604955,150181.91434768136,133589.07292844658,165650.50055157195,33051.59799531015,28477.136113207653,37661.872222227525,24082.030505493247,16773.273237227888,30730.084772418686,283373.4898510712,247273.27574410598,318357.0877622677
682,2019-12-20,73474.08822381587,66696.96024198578,82007.21854193245,138979.8131024908,122317.97329902112,156108.34364811724,32131.26614974864,27688.279704070632,37036.07810488361,22980.39968799371,15942.99874127177,29844.422672707762,267565.567164049,232646.21198634928,304996.06296764105
